	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
461	A0A090I912	A0A090I912_METFO_NH(3)-dependent_NAD(+)_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=nadE_PE=3_SV=1			29.494468531390606	89.22	13.38	42.91255525442981					Single Protein		A0A090I912	3	33	33	3	33	3	3	54	100.0	Confident
462	A0A089ZUS9	A0A089ZUS9_METFO_50S_ribosomal_protein_L18_OS=Methanobacterium_formicicum_OX=2162_GN=rpl18p_PE=3_SV=1			21.23813980264427	84.46	47.15	370.2829997411089					Single Protein		A0A089ZUS9	5	41	41	5	41	5	21	71	100.0	Confident
463	A0A090JUC2	A0A090JUC2_METFO_Translation_initiation_factor_2_subunit_beta_OS=Methanobacterium_formicicum_OX=2162_GN=eif2b_PE=3_SV=1			15.63296921485998	100.0	13.33	69.96046886934315					Single Protein		A0A090JUC2	2	37	37	2	37	2	2	58	94.11764705882352	Doubtful
464	A0A090I8M1	A0A090I8M1_METFO_Lon_protease_OS=Methanobacterium_formicicum_OX=2162_GN=lon_PE=2_SV=1			89.02468353828397	86.24	2.02	8.85575555308141					Single Protein		A0A090I8M1	1	109	109	1	109	1	2	155	88.23529411764706	Doubtful
465	A0A089ZUT2	A0A089ZUT2_METFO_50S_ribosomal_protein_L22_OS=Methanobacterium_formicicum_OX=2162_GN=rpl22p_PE=3_SV=1			17.240133128575565	82.47	6.49	40.885988300265474					Single Protein		A0A089ZUT2	1	29	29	1	29	1	1	35	100.0	Doubtful
466	A0A090I8M3	A0A090I8M3_METFO_S-adenosylmethionine_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=mat_PE=3_SV=1			43.810112854905825	79.3	19.7	63.360424636386234					Single Protein		A0A090I8M3	6	31	31	6	31	6	9	50	100.0	Confident
467	A0A089ZUT3	A0A089ZUT3_METFO_50S_ribosomal_protein_L3_OS=Methanobacterium_formicicum_OX=2162_GN=rpl3p_PE=3_SV=1			36.94444525413583	83.93	37.2	140.06222695090116					Single Protein		A0A089ZUT3	10	49	49	10	49	10	24	93	100.0	Confident
468	A0A090I8N6	A0A090I8N6_METFO_Carboxymuconolactone_decarboxylase_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1747_PE=4_SV=1			11.986174813871324	100.0	25.47	89.10059714491815					Single Protein		A0A090I8N6	2	36	36	2	36	2	3	59	100.0	Confident
469	A0A090I8N8	A0A090I8N8_METFO_Putative_thymidylate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=thyA_PE=3_SV=1			23.451221294369137	84.39	20.0	66.72530267885328					Single Protein		A0A090I8N8	3	32	32	3	32	3	4	44	100.0	Confident
470	A0A089ZV40	A0A089ZV40_METFO_TRAM_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0952_PE=4_SV=1			7.981161569529532	100.0	16.9	177.3645689645319					Single Protein		A0A089ZV40	1	10	10	1	10	1	3	14	100.0	Doubtful
471	A0A090I8L6	A0A090I8L6_METFO_Replication_factor-A_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1230_PE=4_SV=1			88.92937218778448	96.33	42.98	85.39266812294265					Single Protein		A0A090I8L6	26	112	112	26	112	26	66	224	100.0	Confident
472	A0A090IAK8	A0A090IAK8_METFO_5-amino-6-(D-ribitylamino)uracil--L-tyrosine_4-hydroxyphenyl_transferase_OS=Methanobacterium_formicicum_OX=2162_GN=cofH3_PE=3_SV=1			41.62802437009429	74.66	4.58	20.71198091526606					Single Protein		A0A090IAK8	1	25	25	1	25	1	1	32	100.0	Doubtful
473	A0A090I8Z8	A0A090I8Z8_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1419_PE=4_SV=1			49.2942387138306	80.79	11.14	36.871057917626786					Single Protein		A0A090I8Z8	3	28	28	3	28	3	4	36	100.0	Confident
474	A0A089ZDP0	A0A089ZDP0_METFO_Thiamine_thiazole_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=thi4_PE=3_SV=1			29.2722636069215	88.36	17.09	47.504022071776205					Single Protein		A0A089ZDP0	3	19	19	3	19	3	3	24	100.0	Confident
475	A0A089ZV28	A0A089ZV28_METFO_Heat_shock_protein_Hsp20_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0892_PE=3_SV=1			16.708029033776402	100.0	23.13	292.6917575145988					Single Protein		A0A089ZV28	3	31	31	3	31	3	9	46	100.0	Confident
476	A0A089ZV33	A0A089ZV33_METFO_FeS_assembly_protein_SufBD_OS=Methanobacterium_formicicum_OX=2162_GN=sufBD_PE=4_SV=1			45.15231980023905	72.26	9.0	116.60078144890521					Single Protein		A0A089ZV33	3	34	34	3	34	3	9	50	100.0	Confident
477	A0A090I987	A0A090I987_METFO_Archaeoflavoprotein_AfpA_OS=Methanobacterium_formicicum_OX=2162_GN=afpA2_PE=4_SV=1			21.40508791833915	100.0	14.29	49.97176347810225					Single Protein		A0A090I987	2	20	20	2	20	2	2	25	100.0	Confident
478	A0A090I8W8	A0A090I8W8_METFO_Bifunctional_enzyme_Fae/Hps_OS=Methanobacterium_formicicum_OX=2162_GN=fae-hps_PE=3_SV=1			44.64926265863231	81.28	40.89	182.37443404675977	Oxidation of M(M355)	Oxidation of M(1)			Single Protein		A0A090I8W8	15	59	59	15	59	15	39	119	100.0	Confident
479	A0A089ZUP9	A0A089ZUP9_METFO_Energy-converting_hydrogenase_B_subunit_N_EhbN_OS=Methanobacterium_formicicum_OX=2162_GN=ehbN_PE=4_SV=1			42.11822670136697	89.87	2.4	18.68380474255455					Single Protein		A0A089ZUP9	1	44	44	1	44	1	1	61	100.0	Doubtful
480	A0A090I996	A0A090I996_METFO_Exodeoxyribonuclease_OS=Methanobacterium_formicicum_OX=2162_GN=exoA_PE=3_SV=1			30.279943154227702	86.05	3.49	56.7247044886566					Single Protein		A0A090I996	1	42	42	1	42	1	2	52	100.0	Doubtful
481	A0A090I8X6	A0A090I8X6_METFO_DNA/RNA-binding_protein_Alba_OS=Methanobacterium_formicicum_OX=2162_GN=albA_PE=3_SV=1			10.128141862919918	24.73	9.68	1368.7917822262789					Single Protein		A0A090I8X6	1	2	2	1	2	1	5	8	100.0	Doubtful
482	A0A090I8V0	A0A090I8V0_METFO_Threonine--tRNA_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=thrS_PE=3_SV=1			69.61551458427863	90.83	5.89	52.38447546272421					Single Protein		A0A090I8V0	4	81	81	4	81	4	8	110	100.0	Confident
483	A0A090I971	A0A090I971_METFO_ABC_transporter_substrate-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0208_PE=4_SV=1			39.952300118659	43.8	7.99	241.1943584003564					Single Protein		A0A090I971	2	9	9	2	9	2	11	22	100.0	Confident
484	A0A090JUK8	A0A090JUK8_METFO_V-type_proton_ATPase_subunit_E_OS=Methanobacterium_formicicum_OX=2162_GN=atpE_PE=3_SV=1			22.74284375898725	100.0	45.89	276.7027924869547	Oxidation of M(M13)	Oxidation of M(1)			Single Protein		A0A090JUK8	13	54	54	13	54	13	28	97	100.0	Confident
485	A0A090I8U6	A0A090I8U6_METFO_Arginine--tRNA_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=argS_PE=3_SV=1			63.869741373892765	100.0	1.77	11.163904606810076					Single Protein		A0A090I8U6	1	53	53	1	53	1	1	64	94.11764705882352	Doubtful
486	A0A090I8U4	A0A090I8U4_METFO_Acetolactate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=ilvB_PE=3_SV=1			62.41368202191981	61.31	12.95	65.30208413833363					Single Protein		A0A090I8U4	5	39	39	5	39	5	7	51	100.0	Confident
487	A0A090IAH6	A0A090IAH6_METFO_Thermosome_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=thsB_PE=3_SV=1			58.15186904037978	95.05	71.43	310.9226800052773	Oxidation of M(M15, M54, M262, M272, M473, M510)	Oxidation of M(6)			Single Protein		A0A090IAH6	38	84	72	31	72	31	195	360	100.0	Confident
488	A0A090I8V8	A0A090I8V8_METFO_F420-dependent_methylenetetrahydromethanopterin_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=mtd_PE=3_SV=1			29.279991961775757	100.0	32.25	219.98439357208048	Oxidation of M(M43, M132)	Oxidation of M(2)			Single Protein		A0A090I8V8	7	26	26	7	26	7	20	57	100.0	Confident
489	A0A090IAE6	A0A090IAE6_METFO_Putative_aminopeptidase_MJ0555_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2094_PE=3_SV=1			37.15432870827267	90.35	11.7	37.35753192052303					Single Protein		A0A090IAE6	3	35	35	3	35	3	3	44	100.0	Confident
490	A0A090IAE3	A0A090IAE3_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2089_PE=4_SV=1			40.402872242524126	47.34	3.36	31.800213122428705					Single Protein		A0A090IAE3	1	9	9	1	9	1	1	11	100.0	Doubtful
491	A0A090I8S7	A0A090I8S7_METFO_tRNA_(Adenine(57)-N(1)/adenine(58)-N(1))-methyltransferase_TrmI_OS=Methanobacterium_formicicum_OX=2162_GN=trmI_PE=4_SV=1			27.12512138483645	67.9	7.82	57.24038362037166					Single Protein		A0A090I8S7	2	40	40	2	40	2	2	59	100.0	Confident
492	A0A090I8S8	A0A090I8S8_METFO_ABC_transporter_ATP-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1808_PE=4_SV=1			28.235593848776407	89.53	20.54	185.06984497413447					Single Protein		A0A090I8S8	4	39	39	4	39	4	9	58	100.0	Confident
493	A0A090I8S1	A0A090I8S1_METFO_Universal_stress_protein_UspA5_OS=Methanobacterium_formicicum_OX=2162_GN=uspA5_PE=4_SV=1			16.286737193989435	81.76	12.84	148.90234928272358					Single Protein		A0A090I8S1	2	27	27	2	27	2	5	41	100.0	Confident
494	A0A090IAF7	A0A090IAF7_METFO_Triphosphoribosyl-dephospho-CoA_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2115_PE=4_SV=1			34.81646559228514	75.16	7.32	23.940844860231493					Single Protein		A0A090IAF7	1	12	12	1	12	1	1	18	70.58823529411764	Doubtful
495	A0A090I958	A0A090I958_METFO_Extracellular_solute-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=wtpA_PE=3_SV=1			38.15532830688034	64.96	30.48	410.8204976462934	Oxidation of M(M220)	Oxidation of M(1)			Single Protein		A0A090I958	7	17	17	7	17	7	36	71	100.0	Confident
496	A0A090I950	A0A090I950_METFO_Formylmethanofuran_dehydrogenase_subunit_D_FwdD_OS=Methanobacterium_formicicum_OX=2162_GN=fwdD_PE=4_SV=1			19.878998848055137	100.0	19.32	137.13841909047377					Single Protein		A0A090I950	3	38	38	3	38	3	5	58	100.0	Confident
497	A0A090I8T2	A0A090I8T2_METFO_30S_ribosomal_protein_S15_OS=Methanobacterium_formicicum_OX=2162_GN=rps15_PE=3_SV=1			15.482332694701867	100.0	7.52	47.34167066346528					Single Protein		A0A090I8T2	1	26	26	1	26	1	1	39	100.0	Doubtful
498	A0A090I246	A0A090I246_METFO_3-hydroxy-3-methylglutaryl_coenzyme_A_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=hmgA_PE=3_SV=1			42.908698345106444	81.34	38.31	176.1081173082102					Single Protein		A0A090I246	9	40	40	9	40	9	23	70	100.0	Confident
499	A0A090I1S6	A0A090I1S6_METFO_Succinate--CoA_ligase_[ADP-forming]_subunit_alpha_OS=Methanobacterium_formicicum_OX=2162_GN=sucD_PE=3_SV=1			30.147335481167232	74.13	5.59	59.4003980966121					Single Protein		A0A090I1S6	1	13	13	1	13	1	2	15	100.0	Doubtful
500	A0A090JVY8	A0A090JVY8_METFO_Putative_acetolactate_synthase_small_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=ilvH_PE=3_SV=1			18.379925476209912	100.0	23.49	189.6518734409904					Single Protein		A0A090JVY8	3	24	24	3	24	3	9	39	100.0	Confident
501	A0A089ZVK9	A0A089ZVK9_METFO_Fe-S_cluster_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1806_PE=4_SV=1			25.707298714885738	100.0	5.26	55.23194910737616					Single Protein		A0A089ZVK9	1	29	29	1	29	1	2	38	100.0	Doubtful
502	A0A089ZVK3	A0A089ZVK3_METFO_CBS_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1776_PE=4_SV=1			14.357516297881434	76.69	15.04	61.729825472949834					Single Protein		A0A089ZVK3	1	12	12	1	12	1	1	14	100.0	Doubtful
503	A0A089ZVL0	A0A089ZVL0_METFO_Cell_division_protein_FtsZ_OS=Methanobacterium_formicicum_OX=2162_GN=ftsZ_PE=3_SV=1			40.82762224251868	70.16	34.29	94.38384122892874					Single Protein		A0A089ZVL0	7	48	48	7	48	7	16	83	100.0	Confident
504	A0A090I224	A0A090I224_METFO_CRM_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0662_PE=4_SV=1			10.124484771725154	100.0	11.36	71.55047952546458					Single Protein		A0A090I224	1	14	14	1	14	1	1	18	100.0	Doubtful
505	A0A090JVW9	A0A090JVW9_METFO_Aspartate_carbamoyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=pyrB_PE=3_SV=1			33.813418197663935	89.47	20.07	115.35761135257499					Single Protein		A0A090JVW9	5	31	31	5	31	5	9	47	100.0	Confident
506	A0A090I1S2	A0A090I1S2_METFO_Protease_HtpX_homolog_OS=Methanobacterium_formicicum_OX=2162_GN=htpX_PE=3_SV=1			35.08146655004303	45.74	5.05	73.21444416559166					Single Protein		A0A090I1S2	1	20	20	1	20	1	2	30	100.0	Doubtful
507	A0A090JVY2	A0A090JVY2_METFO_Branched-chain-amino-acid_aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=ilvE_PE=3_SV=1			34.43122842494193	89.54	12.42	68.93914815592208					Single Protein		A0A090JVY2	3	16	16	3	16	3	6	27	100.0	Confident
508	A0A090JVX7	A0A090JVX7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1330_PE=4_SV=1			62.404333444662186	66.1	6.41	24.093528819799296					Single Protein		A0A090JVX7	2	28	28	2	28	2	3	34	100.0	Confident
509	A0A090JW72	A0A090JW72_METFO_Arsenite-activated_ATPase_ArsA_OS=Methanobacterium_formicicum_OX=2162_GN=arsA_PE=4_SV=1			36.347833202364995	79.75	17.76	114.48076724074332					Single Protein		A0A090JW72	5	60	60	5	60	5	13	92	100.0	Confident
510	A0A090I210	A0A090I210_METFO_Putative_aminotransferase_MJ0959_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0647_PE=4_SV=1			41.74408664854916	69.11	32.98	170.53896761354417	Oxidation of M(M249, M257)	Oxidation of M(2)			Single Protein		A0A090I210	12	55	55	12	55	12	26	112	100.0	Confident
511	A0A089ZED6	A0A089ZED6_METFO_50S_ribosomal_protein_L19e_OS=Methanobacterium_formicicum_OX=2162_GN=rpl19e_PE=3_SV=1			17.14045947799348	100.0	14.19	63.81529254973868					Single Protein		A0A089ZED6	2	93	93	2	93	2	2	128	100.0	Confident
512	A0A090JW64	A0A090JW64_METFO_LemA_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0105_PE=3_SV=1			21.647276764654656	69.52	34.76	467.22007394589986					Single Protein		A0A090JW64	6	17	17	6	17	6	21	52	100.0	Confident
513	A0A090I1Q2	A0A090I1Q2_METFO_Nicotinate-nucleotide_pyrophosphorylase_[carboxylating]_OS=Methanobacterium_formicicum_OX=2162_GN=nadC_PE=3_SV=1			30.50911975804067	73.12	15.05	90.07785691331735					Single Protein		A0A090I1Q2	3	12	12	3	12	3	6	18	100.0	Confident
514	A0A090I1P7	A0A090I1P7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0551_PE=4_SV=1			38.15239847593765	75.84	20.22	60.56762814151466					Single Protein		A0A090I1P7	5	17	17	5	17	5	8	29	100.0	Confident
515	A0A090I219	A0A090I219_METFO_Translation_initiation_factor_6_OS=Methanobacterium_formicicum_OX=2162_GN=eif6_PE=3_SV=1			23.41635456344955	82.59	45.98	473.48921189602936					Single Protein		A0A090I219	7	13	13	7	13	7	29	47	100.0	Confident
516	A0A090JW77	A0A090JW77_METFO_ATP_phosphoribosyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=hisG_PE=3_SV=1			31.406506320380196	66.43	16.43	103.97350788185791					Single Protein		A0A090JW77	4	27	27	4	27	4	6	42	100.0	Confident
517	A0A090JW43	A0A090JW43_METFO_Glutamyl-tRNA(Gln)_amidotransferase_subunit_A_OS=Methanobacterium_formicicum_OX=2162_GN=gatA_PE=3_SV=1			49.95039028912297	76.42	9.39	59.966116173722696					Single Protein		A0A090JW43	3	41	41	3	41	3	7	66	100.0	Confident
518	A0A090JVT4	A0A090JVT4_METFO_Putative_ABC_transporter_ATP-binding_protein_MJ0089_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1269_PE=4_SV=1			28.473225534901797	100.0	17.72	123.94571256379687					Single Protein		A0A090JVT4	3	22	22	3	22	3	8	32	100.0	Confident
519	A0A090JWA7	A0A090JWA7_METFO_Lysine--tRNA_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=lysS_PE=3_SV=1			60.46709977236767	80.38	11.62	32.5753433172879					Single Protein		A0A090JWA7	5	51	51	5	51	5	6	67	100.0	Confident
520	A0A090I298	A0A090I298_METFO_Archaeal_glutamate_synthase_[NADPH]_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0623_PE=3_SV=1			53.875981516854345	80.36	4.41	20.666659294007275					Single Protein		A0A090I298	2	61	61	2	61	2	2	96	100.0	Confident
521	A0A090I1X5	A0A090I1X5_METFO_3-isopropylmalate_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=leuB1_PE=3_SV=1			36.788879807164626	76.4	12.98	33.02329824252212					Single Protein		A0A090I1X5	2	20	20	2	20	2	2	26	100.0	Doubtful
522	K1C15_SHEEP				48.74009619051495	88.08	7.28	104.75283953154067					Single Protein		K1C15_SHEEP	4	56	52	1	52	1	13	85	100.0	Confident
523	A0A090I1Y5	A0A090I1Y5_METFO_Molybdenum_cofactor_synthesis_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0493_PE=4_SV=1			19.71143246642007	84.36	5.59	70.35130947755177					Single Protein		A0A090I1Y5	1	23	23	1	23	1	2	28	100.0	Doubtful
524	A0A090I1U9	A0A090I1U9_METFO_2-aminoadipate_transaminase_OS=Methanobacterium_formicicum_OX=2162_GN=lysN_PE=4_SV=1			44.51458130689694	68.37	3.06	21.27176418324623					Single Protein		A0A090I1U9	1	47	47	1	47	1	1	69	100.0	Doubtful
525	A0A090I1W4	A0A090I1W4_METFO_Putative_ABC_transporter_ATP-binding_protein_MJ0719_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0602_PE=4_SV=1			67.03620949613516	69.53	5.22	39.97741078248179					Single Protein		A0A090I1W4	3	67	67	3	67	3	5	93	100.0	Confident
526	A0A090I281	A0A090I281_METFO_Pyruvate_synthase_subunit_PorA_OS=Methanobacterium_formicicum_OX=2162_GN=porA_PE=4_SV=1			42.16836004226907	73.56	24.35	248.67621160001502					Single Protein		A0A090I281	10	30	30	10	30	10	28	67	100.0	Confident
527	A0A090I1C7	A0A090I1C7_METFO_Oxidoreductase_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0245_PE=4_SV=1			57.64869810386038	100.0	4.27	24.452202711615076					Single Protein		A0A090I1C7	2	38	38	2	38	2	3	54	100.0	Confident
528	A0A090I1C1	A0A090I1C1_METFO_GTP-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0446_PE=4_SV=1			24.335055434694315	100.0	9.81	29.42262709458356					Single Protein		A0A090I1C1	2	49	49	2	49	2	2	72	100.0	Doubtful
529	A0A090I9S3	A0A090I9S3_METFO_PG_binding_1_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1787_PE=4_SV=1			28.216229798518594	66.67	35.23	342.46502687993086					Single Protein		A0A090I9S3	6	12	12	6	12	6	24	55	100.0	Confident
530	A0A089ZEW4	A0A089ZEW4_METFO_50S_ribosomal_protein_L11_OS=Methanobacterium_formicicum_OX=2162_GN=rpl11p_PE=3_SV=1			17.410970245444464	82.72	19.14	213.7680993229929					Single Protein		A0A089ZEW4	3	13	13	3	13	3	8	24	100.0	Confident
531	A0A090I1A0	A0A090I1A0_METFO_Anthranilate_phosphoribosyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=trpD_PE=3_SV=1			37.48275978856133	70.77	6.02	22.979716051974023					Single Protein		A0A090I1A0	1	35	35	1	35	1	1	47	100.0	Doubtful
532	A0A089ZES5	A0A089ZES5_METFO_Roadblock/LC7_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0552_PE=4_SV=1			12.413553873549835	73.04	10.43	149.91529043430674					Single Protein		A0A089ZES5	1	8	8	1	8	1	2	14	100.0	Doubtful
533	A0A089ZVU4	A0A089ZVU4_METFO_Chaperone_protein_DnaJ_OS=Methanobacterium_formicicum_OX=2162_GN=dnaJ_PE=3_SV=1			42.5391246415669	85.01	5.17	16.26987648124259					Single Protein		A0A089ZVU4	1	45	45	1	45	1	1	56	70.58823529411764	Doubtful
534	A0A090I9P0	A0A090I9P0_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1727_PE=4_SV=1			24.80669092564588	64.19	7.86	72.37289883035497					Single Protein		A0A090I9P0	1	11	11	1	11	1	2	13	100.0	Doubtful
535	A0A090I9P2	A0A090I9P2_METFO_Phenylacetate-coenzyme_A_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=paaK3_PE=4_SV=1			48.38273031847375	76.67	5.54	26.23517582600368					Single Protein		A0A090I9P2	2	62	62	2	62	2	2	88	100.0	Doubtful
536	A0A089ZEV2	A0A089ZEV2_METFO_CBS_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1799_PE=4_SV=1			31.11922773046013	84.53	37.05	262.1603770382057	Oxidation of M(M150)	Oxidation of M(1)			Single Protein		A0A089ZEV2	9	38	38	9	38	9	26	101	100.0	Confident
537	A0A090JVC3	A0A090JVC3_METFO_Methyl-coenzyme_M_reductase_subunit_alpha_OS=Methanobacterium_formicicum_OX=2162_GN=mrtA_PE=3_SV=1			60.518724888446435	58.73	33.64	216.6645401247158	Oxidation of M(M231, M235, M265)	Oxidation of M(3)			Single Protein		A0A090JVC3	16	54	54	16	54	16	74	156	100.0	Confident
538	A0A089ZVX2	A0A089ZVX2_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2379_PE=4_SV=1			17.970445628759038	70.41	7.1	52.91127897681414					Single Protein		A0A089ZVX2	1	2	2	1	2	1	1	4	100.0	Doubtful
539	A0A089ZF65	A0A089ZF65_METFO_PRC-barrel_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0730_PE=4_SV=1			18.751833620053905	100.0	13.69	206.13352434717177					Single Protein		A0A089ZF65	2	23	23	2	23	2	8	35	100.0	Confident
540	A0A089ZEU2	A0A089ZEU2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1784_PE=4_SV=1			15.398195242849471	100.0	9.72	43.72529304333946					Single Protein		A0A089ZEU2	1	6	6	1	6	1	1	10	100.0	Doubtful
541	A0A090JVR0	A0A090JVR0_METFO_Serine_hydroxymethyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=glyA_PE=3_SV=1			46.372284639646864	77.01	10.9	104.94070330401472					Single Protein		A0A090JVR0	4	39	39	4	39	4	9	52	100.0	Confident
542	A0A090JVQ8	A0A090JVQ8_METFO_Regulatory_protein_MarR_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1229_PE=4_SV=1			16.446947736322716	100.0	14.89	66.98342764086046					Single Protein		A0A090JVQ8	2	53	53	2	53	2	2	68	100.0	Confident
543	A0A089ZVR0	A0A089ZVR0_METFO_30S_ribosomal_protein_S12_OS=Methanobacterium_formicicum_OX=2162_GN=rps12_PE=3_SV=1			15.403426827383916	77.3	15.6	346.593148527021	Oxidation of M(M131)	Oxidation of M(1)			Single Protein		A0A089ZVR0	3	33	33	3	33	3	9	60	100.0	Confident
544	A0A089ZER7	A0A089ZER7_METFO_Exosome_complex_component_Rrp4_OS=Methanobacterium_formicicum_OX=2162_GN=rrp4_PE=3_SV=1			27.28860053992754	100.0	40.57	363.5138589567933					Single Protein		A0A089ZER7	8	28	28	8	28	8	24	61	100.0	Confident
545	A0A090I1I9	A0A090I1I9_METFO_CoB-CoM_heterodisulfide_reductase_iron-sulfur_subunit_C_OS=Methanobacterium_formicicum_OX=2162_GN=hdrC_PE=3_SV=1			33.86977693881242	90.79	30.26	81.81232461530097					Single Protein		A0A090I1I9	5	43	43	5	43	5	10	63	100.0	Confident
546	A0A090I1I5	A0A090I1I5_METFO_2-phosphoglycerate_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=pgk2_PE=3_SV=1			34.89017781007786	91.15	7.87	30.966109171676475					Single Protein		A0A090I1I5	2	86	86	2	86	2	2	142	100.0	Confident
547	A0A090I1I6	A0A090I1I6_METFO_50S_ribosomal_protein_L2_OS=Methanobacterium_formicicum_OX=2162_GN=rpl2p_PE=3_SV=1			25.700674524602785	78.84	10.79	99.4175083932771					Single Protein		A0A090I1I6	2	22	22	2	22	2	4	27	100.0	Confident
548	A0A089ZVR9	A0A089ZVR9_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2112_PE=4_SV=1			7.468587175046733	100.0	20.0	96.8683415113982					Single Protein		A0A089ZVR9	1	27	27	1	27	1	1	47	100.0	Doubtful
549	A0A089ZVS6	A0A089ZVS6_METFO_Molybdopterin_biosynthesis_protein_MoeB_OS=Methanobacterium_formicicum_OX=2162_GN=moeB_PE=4_SV=1			28.2048909700361	75.19	17.44	80.35999802559685					Single Protein		A0A089ZVS6	3	27	27	3	27	3	6	33	100.0	Confident
550	A0A089ZVS2	A0A089ZVS2_METFO_Cupin_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2127_PE=4_SV=1			21.188741023287548	82.61	12.5	82.84792366106424					Single Protein		A0A089ZVS2	2	42	42	2	42	2	3	75	100.0	Confident
551	A0A090JW16	A0A090JW16_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1372_PE=3_SV=1			102.32212742986256	29.33	4.38	62.464704347627816					Single Protein		A0A090JW16	3	23	23	3	23	3	6	29	100.0	Confident
552	A0A090I1G0	A0A090I1G0_METFO_DNA-directed_RNA_polymerase_subunit_D_OS=Methanobacterium_formicicum_OX=2162_GN=rpoD_PE=3_SV=1			29.594429034429734	79.32	5.64	47.34167066346528					Single Protein		A0A090I1G0	1	22	22	1	22	1	2	34	100.0	Doubtful
